CUSTOMER_ID,INCOME,SAVINGS,DEBT,CLOTHING,EDUCATION,ENTERTAINMENT,FINES,GAMBLING,GROCERIES,HEALTH,HOUSING,TAX,TRAVEL,UTILITIES,EXPENDITURE,GAMBLING_ACTIVITY,HAS_DEBT,HAS_CREDIT_CARD,HAS_MORTGAGE,HAS_SAVINGS_ACCOUNT,HAS_DEPENDENTS,CREDIT_SCORE,HAS_DEFAULTED
CMJC3VSYR4,77055,107877,130994,6800,0,20992,0,6263,3891,635,10795,1562,24246,1871,77055,High,True,False,True,True,False,575,True
CMJUXIGQPB,263334,614446,719780,11400,4727,17912,0,0,22581,8826,25388,7191,68123,9408,175556,No,True,False,False,True,False,647,False
CMLWZJEE17,127988,477047,1733660,9752,0,15255,0,0,16676,7726,0,6699,52198,8047,116353,No,True,False,False,True,False,522,False
CMM616MIDG,50906,86540,330889,3930,5102,15576,0,0,5635,1400,14599,2114,0,2550,50906,No,True,True,False,True,False,600,False
CMNPT8ZFCY,12004,106836,4802,326,0,2947,0,0,1950,711,4856,132,0,1082,12004,No,True,False,False,True,False,599,True
CMNWAG4FXG,33308,233156,105980,1980,0,2596,0,0,16116,2217,0,2160,0,5211,30280,No,True,False,False,True,True,663,False
CMOMYAX3PK,48768,764037,10837,1039,0,10675,0,0,9503,8726,0,420,20264,3560,54187,No,True,False,False,True,False,655,False
CMP8R1EMLD,11645,3494,22126,348,0,3271,0,0,3499,305,3225,0,0,997,11645,No,True,False,False,True,False,610,False
CMQDPAG2Y2,131299,131299,1432356,8523,0,17636,0,0,16511,10563,0,6658,51450,8022,119363,No,True,False,False,True,False,536,False
CMRX5JMLAR,188257,363066,430301,10162,7004,26248,0,0,23624,6183,37575,9678,0,13995,134469,No,True,True,True,True,False,637,True
CMTSZKRZ5H,288302,967871,2924206,11647,6641,24885,0,14471,30885,5175,35581,10993,52492,13160,205930,High,True,True,True,True,False,528,False
CMTZJ1U876,202452,364414,1376674,6576,3849,20890,0,7430,17943,5244,0,6401,58947,7688,134968,High,True,True,False,True,False,527,True
CMUT3XJO72,80891,889801,64713,1686,0,9687,0,0,12751,14746,0,528,37065,4428,80891,No,True,False,False,True,False,607,False
CMVAFHRP07,21411,267638,38540,638,0,3817,0,200,3534,3247,0,156,8491,1328,21411,Low,True,False,False,True,False,643,False
CMWUMRVXWL,19722,1793,0,271,490,6532,0,0,1014,0,0,0,9622,0,17929,No,False,False,False,True,False,615,False
CMX6Q26CRJ,111234,141571,171907,5315,6463,19741,0,11239,6015,1395,18552,2687,26488,3227,101122,High,True,False,False,True,False,626,False
CN1V5NORB2,473959,1218751,1354168,17454,0,47750,0,0,41416,9576,53912,16658,131793,19983,338542,No,True,False,True,True,False,800,False
CN37BF76H2,178893,1556369,2969624,5104,21882,5894,0,1798,50279,5966,48122,4443,23759,11646,178893,High,True,True,True,True,True,488,True
CN383X0BHI,9805,8170,0,49,0,8317,0,0,794,0,0,0,7181,0,16341,No,False,False,False,True,False,664,False
CN3GK0NCOJ,402919,374139,2129713,26164,0,43343,0,17662,39627,16062,0,14591,111178,19172,287799,High,True,True,False,True,False,563,True
CN42FLFVYE,11706,11706,30727,1604,0,3356,0,0,4733,616,3299,0,0,1024,14632,No,True,False,False,True,False,663,True
CN4LHRE7KA,230630,514483,1383782,8626,0,27699,0,0,20969,9765,27356,7749,65110,10134,177408,No,True,False,False,True,False,627,False
CN7OAFZIEV,63931,671276,63931,1705,0,8986,0,714,9080,5240,15386,340,19058,3422,63931,Low,True,False,True,True,False,616,False
CN8RFJNEZQ,275408,1904908,4452436,7040,29543,10465,0,2183,53170,3362,64954,5452,37626,15712,229507,High,True,True,True,True,True,557,False
CN92BGL65R,31687,389750,63374,1096,0,5917,0,0,6971,3706,0,297,10991,2709,31687,No,True,False,False,True,False,644,False
CN95813JLH,91298,100428,666475,13913,5106,15457,0,0,5867,2410,14538,1755,29724,2528,91298,No,True,False,False,True,False,588,False
CN9VBUS6UE,25842,146436,45941,222,0,4552,0,0,4910,964,9239,240,6532,2054,28713,No,True,False,False,True,False,605,False
CN9VMW5PCQ,181639,544916,1634749,10144,6055,22942,0,0,24239,3094,0,10090,41043,12135,129742,No,True,True,False,True,False,616,False
CNBAQ6EGV0,20846,268679,23162,1302,0,7125,28,529,7107,4124,0,286,0,2661,23162,Low,True,False,False,True,False,584,False
CNCDAZBA8R,21596,2160,60469,355,0,3337,0,0,3949,411,3241,0,9295,1008,21596,No,True,False,False,True,False,624,False
CNCTUZC0Z3,42650,263656,42650,1641,0,9403,0,840,13215,8823,0,516,0,4335,38773,Low,True,False,False,True,False,614,False
CNDML2DDXO,130724,163406,1329031,11558,0,33776,0,0,27820,11213,0,11170,0,13400,108937,No,True,True,False,True,False,551,False
CNDS1NDKU3,15619,123531,5680,303,0,2588,0,0,2136,498,4537,120,3013,1004,14199,No,True,False,False,True,False,625,False
CNF3DAQ3P5,128017,256034,1075343,7793,0,29514,0,0,10093,1770,0,4084,69881,4882,128017,No,True,True,False,True,False,575,True
CNJQ9PNST7,140740,76767,933998,15947,7011,21152,0,0,7613,3582,0,2910,66238,3492,127945,No,True,False,False,True,False,578,False
CNLODW1Q8Y,53192,67698,130561,4450,3945,12016,0,6505,3907,1232,0,1508,12821,1972,48356,High,True,False,False,True,False,645,False
CNMOAEYHTH,71729,78902,236706,11790,0,17435,0,0,5920,2560,0,2375,28795,2854,71729,No,True,False,False,True,False,635,False
CNO7WCHLI1,117996,372141,190609,4668,2880,10911,0,0,12449,5632,0,4374,44139,5713,90766,No,True,False,False,True,False,639,False
CNOUG19DGU,33049,409808,3305,968,0,3605,0,345,4402,3591,7509,179,10788,1662,33049,Low,True,False,False,True,False,686,False
CNSBXQTGXV,78255,46953,735597,5211,4112,12464,0,8042,4253,1959,11777,1704,26681,2052,78255,High,True,False,False,True,False,495,False
CNTFX38XSI,105534,1034233,1245301,5219,0,4976,0,1564,37752,4740,0,4047,37503,9733,105534,High,True,True,False,True,True,516,True
CNVJUAYKU1,45835,9167,242926,5994,3234,9742,0,0,3779,1125,0,1344,18994,1623,45835,No,True,False,False,True,False,562,False
CNX3I9QOCZ,502583,963284,1088929,24957,0,30553,0,15137,40654,19776,43008,12181,216557,15996,418819,High,True,False,True,True,False,603,True
CNYSJ7QHOL,202932,930105,2942514,5424,19769,6907,0,0,41064,5051,43503,3287,33561,10544,169110,No,True,True,False,True,True,513,False
CNZDY0X0HY,168125,252187,1162863,18415,7703,29130,0,15525,31917,9260,0,12802,0,15352,140104,High,True,False,False,True,False,575,False
CO8XLXXSDY,108880,108880,642392,10280,7652,23584,0,0,7889,4097,0,2908,48656,3814,108880,No,True,False,False,True,False,596,False
COBPI8XRHG,16092,16092,395148,392,4776,1809,0,722,2221,302,0,0,7111,547,17880,Low,True,False,False,True,False,382,True
COC0XHDXWY,73423,241247,624096,7647,0,12874,0,0,16434,4400,0,4254,0,6836,52445,No,True,False,False,True,False,564,False
CODTL2XF09,26956,12252,502352,1163,0,3606,0,1194,5092,1029,0,0,11329,1092,24505,High,True,False,False,True,False,420,False
COENCZOXOC,309710,1032368,1471124,11393,9600,36463,0,0,34557,8613,51840,16019,70463,19144,258092,No,True,True,True,True,False,630,False
COFQTJ8DRA,180463,257804,837863,6924,3002,11544,0,0,12736,6647,16159,4992,60886,6012,128902,No,True,False,False,True,False,604,False
COGYOWJX8T,18523,244914,41162,634,0,2385,0,0,2931,1685,4280,108,7608,950,20581,No,True,False,False,True,False,591,False
COHOIPUQJY,17875,11917,232374,927,0,1627,0,743,2993,693,0,0,12384,494,19861,Low,True,False,False,True,False,512,False
COI3MBCR09,0,11929,22081,0,0,0,0,165,208,31,0,0,1998,136,2538,Low,True,False,False,True,False,623,False
COJ8Y0F6NT,132718,627396,1278922,7493,0,8866,0,1727,46571,4352,0,4573,35027,12044,120653,High,True,False,False,True,True,512,True
COKORHC6JP,56326,757834,5120,1529,0,12427,0,0,9001,6640,17366,380,0,3862,51205,No,True,False,False,True,False,645,False
COLA3DY6P5,202192,974198,330860,10657,38207,11406,0,3222,78840,13997,0,7067,0,20415,183811,High,True,False,False,True,True,631,False
COOEL3G0BF,16619,3693,0,317,364,4714,0,0,744,0,0,0,12327,0,18466,No,False,False,False,True,False,607,False
COP6FKAJW1,89235,1106514,160623,2413,0,8757,0,0,10854,12639,18461,487,31555,4069,89235,No,True,False,False,True,False,631,False
COPF3LLVUR,81756,133783,282431,6500,3358,12627,0,6696,11678,3683,17989,5094,0,6699,74324,High,True,False,False,True,False,615,False
COPLX2HI73,343136,1185380,1310156,20526,0,8744,0,2600,75165,13929,71727,6022,95868,17361,311942,High,True,False,True,True,True,650,False
COPPUFO3OX,6736,1123,0,149,252,3472,0,0,534,0,0,0,6820,0,11227,No,False,False,False,True,False,658,False
COQCX0L0TE,21958,251521,9981,1446,0,6299,0,0,6724,2267,0,290,0,2936,19962,No,True,False,False,True,False,611,False
CORT1EH7VB,0,27524,100088,0,0,0,0,808,1255,224,0,0,22170,565,25022,Low,True,False,False,True,False,487,True
COSIAE9IJG,16383,14335,163832,1013,0,3082,0,1053,4084,664,0,0,9864,719,20479,High,True,False,False,True,False,462,False
COTTPMD2Q8,134648,220333,514109,9141,6955,24801,0,12297,6652,999,20032,2901,35149,3480,122407,High,True,False,False,True,False,595,False
COWTHKY7RR,69502,158861,253184,6847,0,15732,0,0,11150,4367,0,5249,0,6299,49644,No,True,False,False,True,False,621,False
COXO9A2HKZ,113117,863806,1090040,3723,22390,6032,0,1656,32325,3720,0,4547,16498,11943,102834,High,True,False,False,True,True,559,False
COYD0IIM8X,41076,362217,18671,2128,0,4980,0,0,7242,3196,0,253,17235,2308,37342,No,True,False,False,True,False,640,False
COYUKTYDR8,21507,341727,28676,475,0,7196,0,502,7240,5798,0,264,0,2422,23897,Low,True,False,False,True,False,584,False
CP0DZR7AQR,33183,302334,47931,1685,0,7794,21,0,10226,13172,0,385,0,3587,36870,No,True,False,False,True,False,601,False
CP1WW2DP6N,55030,330178,18343,1012,0,13362,0,0,9436,5300,0,387,27325,4322,61144,No,True,False,False,True,False,630,False
CP2A5SN65K,208733,1878594,891858,10073,0,9720,0,3566,74025,16220,0,7301,49669,19183,189757,High,True,False,False,True,True,622,False
CP3N4570XO,91743,394495,1266053,5729,0,4933,0,1670,38008,6059,0,3395,22084,9865,91743,High,True,True,False,True,True,496,False
CP4CYT1OIW,11170,1396,26528,539,0,2303,0,681,1894,470,1598,0,5986,491,13962,Low,True,False,False,True,False,587,True
CP5Q08R3OL,19062,146142,36006,900,0,2518,0,0,3060,1752,5190,132,6479,1149,21180,No,True,False,False,True,False,650,False
CP77USMDIS,22986,360114,48526,1450,0,3019,0,0,3641,2125,0,132,14025,1148,25540,No,True,False,False,True,False,554,False
CP7STXWR18,181078,739400,1750417,9772,0,20989,0,0,22760,7786,0,8400,70120,11071,150898,No,True,True,False,True,False,559,True
CP8C8X4J6U,236207,269950,1889653,876,0,21475,0,10654,17637,6067,30429,8618,61686,11277,168719,High,True,True,True,True,False,603,False
CPC8EM86RB,25569,176426,28126,868,0,3734,0,0,3266,3053,5548,132,7737,1231,25569,No,True,False,False,True,False,600,False
CPDH0YRF5Q,81200,121800,747040,15926,10044,30485,0,0,10436,5422,0,3844,0,5043,81200,No,True,False,False,True,False,565,False
CPETELICK2,662094,898556,4823825,37095,9631,36733,0,19184,52205,35744,52004,16070,194955,19303,472924,High,True,True,True,True,False,523,False
CPFSFPC0HB,140887,305256,340477,5929,4347,16473,0,0,15408,3288,23366,7221,32696,8678,117406,No,True,False,True,True,False,673,False
CPGO2H2QQ3,60401,42281,398647,6505,3286,10079,0,0,3539,957,0,1368,33013,1654,60401,No,True,False,False,True,False,575,False
CPGPN0H7Q7,35705,42846,217800,3331,2142,6497,0,0,2213,1283,6140,814,12216,1069,35705,No,True,False,True,True,False,554,False
CPJT3GI2HU,153910,125926,699590,18863,10251,42305,0,14872,10568,4302,29377,4255,0,5125,139918,High,True,False,True,True,False,591,False
CPKNUYY4I2,360959,832983,2637780,9034,8794,33159,0,0,37516,5811,47158,14574,104010,17605,277661,No,True,True,False,True,False,646,False
CPLPNXSFB7,50887,411723,18504,2421,0,7566,0,0,9153,1214,0,374,22109,3424,46261,No,True,False,False,True,False,661,False
CPMISHFXDA,8352,4772,0,96,440,5749,0,0,932,0,0,0,4714,0,11931,No,False,False,False,True,False,638,True
CPNUPPXNOR,427030,952606,2102304,18158,8941,33961,0,16611,37017,6429,48045,14844,126645,17834,328485,High,True,True,True,True,False,559,False
CPQYSDMRSI,185872,557615,480168,5767,4764,24748,0,9059,18096,3675,25744,7954,45494,9592,154893,High,True,True,False,True,False,620,False
CPSAQFHQWN,161773,517674,2782496,3716,0,10547,0,0,55654,12124,59371,5982,0,14379,161773,No,True,True,True,True,True,520,False
CPTIWVNK0R,423260,1237223,2897706,29389,0,41654,0,17705,40507,14512,0,15943,146689,19186,325585,High,True,True,False,True,False,522,False
CPUUZKOC8I,246648,756387,493296,6309,4567,17395,0,0,18805,6238,24517,6943,70565,9093,164432,No,True,False,True,True,False,623,False
CPVKH6R2O5,9016,5410,128929,210,2731,991,0,0,1299,156,0,0,3324,305,9016,No,True,False,False,True,False,536,False
CPVXNU6NIH,14959,200451,11967,711,0,4204,20,0,2707,1587,4604,110,0,1016,14959,No,True,False,False,True,False,638,False
CPW97ITUGP,115560,219564,80892,8444,8039,24487,274,12228,8299,2116,0,3352,44293,4028,115560,High,True,False,False,True,False,625,False
CPZK2ORLFW,68906,218204,562736,3875,3612,13765,0,6397,13466,4044,0,5008,0,7255,57422,High,True,True,False,True,False,541,False
CPZOG49540,33697,13479,320122,4805,0,9125,0,0,2504,1154,0,1251,13351,1507,33697,No,True,False,False,True,False,560,False
CQ0BKBSWTD,23062,345924,30749,958,0,2129,0,185,2984,4588,4422,110,9270,978,25624,Low,True,False,False,True,False,604,False
CQ28OBK2XU,120222,204377,1166153,15331,0,22689,0,13935,7672,2184,0,2575,52111,3725,120222,High,True,True,False,True,False,538,False
CQ7TTR8ZSG,82484,749850,922316,4308,0,5171,0,0,30983,3052,0,4305,16811,10355,74985,No,True,False,False,True,True,558,True
CQ81NMJ7F6,21822,216038,28369,459,0,4214,0,0,3914,2397,8706,209,0,1923,21822,No,True,False,False,True,False,634,False
CQ8W8UXURZ,414920,1357920,2414080,33407,7557,28910,0,16109,42176,26977,0,12612,194290,15162,377200,High,True,True,False,True,False,538,False
CQ8XGI0FAU,18306,7322,60410,549,8021,3005,0,1342,3904,566,0,0,0,919,18306,High,True,False,False,True,False,614,False
CQ9MC0W79N,17716,265748,11811,1375,0,5308,0,0,5541,4736,0,288,0,2437,19685,No,True,False,False,True,False,653,False
CQA9LAFU87,72542,87050,696403,6667,0,16002,0,0,5413,1898,15093,1822,23034,2613,72542,No,True,False,True,True,False,585,False
CQC8DV1JHH,241585,704624,2134003,17817,0,17376,0,9375,19937,10601,24968,7074,84945,9228,201321,High,True,True,True,True,False,537,False
CQCIVG5WXV,90168,18034,234437,5121,0,31543,0,8897,4524,786,14886,1976,19838,2597,90168,High,True,False,False,True,False,590,False
CQCMHJBKIO,337242,2422014,4046909,9034,0,9786,0,2789,81836,17560,80196,7409,78487,19487,306584,High,True,True,True,True,True,502,True
CQDA5VFFZU,61064,97702,103809,8538,4352,17749,0,6268,5314,2519,12488,1659,0,2177,61064,High,True,False,True,True,False,584,False
CQDJ15H9AU,282341,927691,2399897,8560,0,29174,0,16109,27705,10040,0,11697,83039,15348,201672,High,True,True,False,True,False,609,False
CQEKX4ZK5I,342659,1588691,4174207,13666,0,10059,0,3429,81233,11820,83269,8391,79513,20128,311508,High,True,True,True,True,True,573,False
CQFBAOE6VA,120168,132185,733025,17729,7817,23732,0,0,8581,5274,0,2966,50185,3884,120168,No,True,True,False,True,False,572,True
CQFC3SS77O,44701,272676,8940,965,0,6422,0,0,6957,3767,13423,292,9897,2978,44701,No,True,False,True,True,False,656,False
CQFL6QW3F9,42073,538534,33658,2217,0,6929,0,520,8508,5927,14393,384,0,3195,42073,Low,True,True,False,True,False,655,False
CQG0I47R30,14610,86333,15938,359,0,3094,0,0,2769,1593,4380,120,0,967,13282,No,True,False,False,True,False,570,True
CQHYVI31QK,19513,12417,342363,393,0,2552,0,1000,3614,365,0,0,9040,775,17739,Low,True,False,False,True,False,512,True
CQLXZPTAOV,243779,1950230,1950230,7070,25530,10298,0,0,52885,11194,56336,4730,39969,13605,221617,No,True,True,True,True,True,610,False
CQMKRNP8P4,90445,1068899,8222,2627,0,9428,0,904,11480,5246,19548,516,28129,4345,82223,Low,True,False,False,True,False,645,False
CQNRJPY0L9,341314,414453,1925988,14421,0,44548,1149,13405,34544,9436,0,13927,95634,16732,243796,High,True,False,False,True,False,527,False
CQP46X0866,66839,613706,0,5569,0,8176,0,0,13275,6295,0,444,23249,3755,60763,No,False,False,False,True,False,596,False
CQRIKAXCMG,122086,325562,2004239,8587,0,7188,0,0,54543,11975,0,5382,0,14063,101738,No,True,False,False,True,True,510,True
CQU42UAZAT,144998,474538,1647700,6603,0,15104,0,6943,16163,8066,21025,5414,44681,7817,131816,High,True,False,True,True,False,532,False
CQV66RXZ7A,30478,450404,47411,681,0,5075,0,0,5987,1412,10703,257,7381,2369,33865,No,True,False,False,True,False,616,False
CQW6175QWS,351365,432450,3216344,19913,0,28459,0,16263,36424,16734,0,12351,125260,14877,270281,High,True,True,False,True,False,494,False
CQX7VQ9153,7325,2747,36624,28,0,2169,0,0,3036,229,0,0,3037,657,9156,No,True,False,False,True,False,625,True
CQYN882SPT,205316,914590,1978501,17074,8406,36922,0,0,34796,13666,45116,13941,0,16730,186651,No,True,False,True,True,False,554,False
CQZSQNUU15,0,13123,21735,0,0,0,0,0,291,87,403,0,3172,148,4101,No,True,False,False,True,False,618,True
CQZUSIZIH3,362734,1352008,5968620,11208,32321,8714,0,2114,79825,12203,71037,7158,87960,17218,329758,High,True,True,True,True,True,512,False
CR0HUGADOE,97081,153712,347874,7903,3888,15066,0,0,16071,2836,20901,6458,0,7778,80901,No,True,False,False,True,False,629,False
CR0OZGAQAM,320497,1228573,908075,18619,0,49642,0,0,38884,15450,0,15401,109005,20080,267081,No,True,False,False,True,False,699,False
CR1JEJGFUH,45999,528988,45999,2888,0,5242,0,0,6512,6166,0,288,22498,2405,45999,No,True,False,False,True,False,602,False
CR21F0RC2D,156221,781104,511268,20429,0,7971,0,2736,66150,23028,0,6002,0,15703,142019,High,True,False,False,True,True,600,True
CR28V2VTPV,152964,588325,1682610,11982,0,15515,0,0,17791,7452,0,6698,50169,8058,117665,No,True,True,False,True,False,545,False
CR309EQ5AX,56174,56174,455009,5163,2563,7807,0,0,3198,1498,7356,1068,26241,1280,56174,No,True,False,False,True,False,565,False
CR30NAM53O,42209,473680,84418,2722,0,5949,0,0,7493,8301,0,297,19405,2732,46899,No,True,True,False,True,False,601,False
CR3IBRC4EG,0,7705,24040,0,0,0,0,335,392,65,708,0,1336,246,3082,Low,True,False,False,True,False,614,False
CR7IRKLE1J,238986,614534,597464,23287,9269,50281,0,0,40782,13307,0,15353,0,18425,170704,No,True,True,False,True,False,588,False
CRAWSKFP3F,428459,1285376,2882359,36862,0,36959,0,0,42728,13430,51486,15910,172948,19185,389508,No,True,False,True,True,False,578,False
CRB16ZF086,6238,6931,4852,226,0,878,0,0,1222,158,850,0,3332,265,6931,No,True,False,False,True,False,677,False
CRBACHCX5K,370505,598508,912013,12821,9077,34976,0,15824,37563,13038,49078,15165,79103,18359,285004,High,True,True,True,True,False,676,False
CRDNXQFJVM,44184,614158,26510,1818,0,4897,0,441,6073,3529,10302,230,14599,2295,44184,Low,True,False,False,True,False,642,False
CRGW8NDUUO,182234,1242502,1722937,9141,0,7761,0,0,59754,12873,0,6403,54372,15363,165667,No,True,True,False,True,True,553,False
CRLI3FED4K,15758,15758,58305,670,0,3725,0,1038,3033,222,0,0,6286,784,15758,High,True,False,False,True,False,614,False
CRN2U69U6M,308104,872960,539181,14797,0,24090,0,13791,29656,7556,34457,8872,110732,12802,256753,High,True,False,True,True,False,607,False
CRNFXHMCZ8,273858,252792,1200762,8940,8532,32010,0,0,34885,9886,45713,14124,39620,16950,210660,No,True,False,True,True,False,680,False
CRO3DTRFRY,393495,2911863,1062436,23331,37729,10218,0,0,91732,23450,83095,8372,95486,20082,393495,No,True,False,True,True,True,684,False
CROTLBKYAA,201875,689739,1598176,10489,0,28080,0,15813,26500,5205,0,12130,55457,14555,168229,High,True,False,False,True,False,585,True
CRPPQWDXR8,167939,251908,1735368,5049,0,31970,0,9273,17643,4293,23700,7323,31896,8802,139949,High,True,True,False,True,False,500,True
CRPSYP7B67,39814,7963,398140,2194,0,3744,0,1597,6078,942,3673,0,20442,1144,39814,High,True,False,False,True,False,546,False
CRR5AW3YLZ,69451,868138,55561,3632,0,8003,64,0,8345,6432,12847,308,26958,2862,69451,No,True,False,False,True,False,576,True
CRRL68YEAT,137237,212094,736090,10104,6665,20442,0,11378,6825,1199,19018,2755,43067,3308,124761,High,True,False,False,True,False,574,False
CRV2UWYVDM,0,13756,20474,0,0,0,0,877,1552,142,0,0,0,628,3199,Low,True,False,False,True,False,492,False
CRV8AALOPK,32597,420803,20744,1829,0,4661,0,387,6579,4079,9697,252,0,2150,29634,Low,True,False,True,True,False,622,False
CRX61M52RA,86362,69090,371357,10060,4642,14032,0,0,5017,2148,13282,1923,32935,2323,86362,No,True,False,True,True,False,616,True
CRY003H913,57702,853990,17311,4148,0,8324,0,839,10969,11816,17326,456,0,3824,57702,Low,True,False,False,True,False,629,False
CRYQA5BPKL,107401,1405973,146456,2555,0,9583,0,0,13651,9919,20032,528,36942,4427,97637,No,True,False,True,True,False,638,False
CRZZ3FXVXS,5704,815,0,37,0,3145,0,0,343,0,0,0,4623,0,8148,No,False,False,False,True,False,617,False
CS3SG9QY8D,358794,938383,883184,17435,0,33363,0,0,39637,18562,0,13434,135959,17605,275995,No,True,False,False,True,False,713,False
CS4N7VDG40,125522,182578,821599,5807,0,31502,368,0,7531,2627,22841,3033,36417,3985,114111,No,True,False,True,True,False,599,False
CS63ULP7SJ,57215,732352,57215,2684,0,5149,0,355,7471,6470,0,264,32443,2379,57215,Low,True,False,False,True,False,610,False
CS8YMDXVVT,46636,575180,15545,2359,0,8519,0,0,10464,8501,0,429,17608,3938,51818,No,True,False,False,True,False,677,False
CSAHN5PB6L,50970,477261,13901,1809,0,9750,0,0,6889,7562,0,341,16839,3146,46336,No,True,False,False,True,False,627,False
CSB2SOFYVF,19773,1977,120615,673,4806,2175,0,598,2572,524,0,0,7873,552,19773,Low,True,False,False,True,False,572,True
CSC000U481,32259,20162,1112942,1202,9394,3559,0,1324,5855,1144,3459,0,13313,1074,40324,High,True,False,False,True,False,300,True
CSCH9PGAV3,298506,964404,711822,14001,8032,43451,0,0,32220,7725,43468,13432,51127,16164,229620,No,True,False,True,True,False,669,False
CSDAO3N9KZ,321054,691502,543323,9635,9128,34703,0,0,35641,7363,48937,15120,68249,18189,246965,No,True,False,True,True,False,613,False
CSDVODADIL,275838,845903,588454,10242,7363,27887,0,15746,28560,8103,0,10143,61219,14629,183892,High,True,False,False,True,False,634,False
CSHWVQS0B8,202230,173340,1184490,7672,0,22550,0,0,23233,9559,0,9105,60403,11928,144450,No,True,False,False,True,False,590,True
CSMU9ESD0M,134922,359792,1113106,4365,0,26200,0,9792,17223,10396,26855,7608,0,9996,112435,High,True,True,False,True,False,525,False
CSP6OME1BZ,77892,1107802,77892,1240,0,9272,0,799,11488,6394,19476,516,33052,4310,86547,Low,True,False,False,True,False,630,False
CSPDKZ81Q0,0,6757,22149,0,0,0,0,0,1348,212,1629,0,0,565,3754,No,True,False,False,True,False,591,False
CSQCV2BLPL,382228,682550,1501610,16814,0,26973,0,0,33334,11026,39001,12051,119269,14552,273020,No,True,False,True,True,False,643,False
CSQF910SL2,83162,198310,806035,4056,0,12933,0,0,11984,1013,0,5260,21815,6910,63971,No,True,False,False,True,False,573,False
CSRRU78C5O,159927,930483,189004,1068,23023,6183,0,0,42203,4862,50677,5107,0,12265,145388,No,True,False,True,True,True,647,False
CSRUCC4HMW,86868,78181,677570,15279,0,30254,0,17877,11441,3196,0,3821,0,5000,86868,High,True,False,False,True,False,564,False
CSTCDVHXJJ,38535,558758,11560,1209,0,4235,0,0,5213,4223,8838,209,12635,1973,38535,No,True,False,False,True,False,628,True
CSTT41MI0F,45872,293581,59634,872,0,6643,0,0,8069,5572,0,360,21326,3030,45872,No,True,False,False,True,False,639,False
CSU0YKJ9KO,14409,16010,422664,1182,0,3977,0,0,5722,860,3261,0,0,1008,16010,No,True,False,False,True,False,363,True
CSWZZACVM5,7532,1369,193770,103,0,980,0,0,1350,153,1003,0,2951,307,6847,No,True,False,False,True,False,459,False
CSY8SRJE6J,462162,957336,3697299,10653,0,38109,0,18255,41288,17124,53754,16610,114336,19987,330116,High,True,True,True,True,False,572,True
CT1WZGNCLS,64103,52448,536130,10682,0,17869,0,0,6143,1071,17068,2472,0,2970,58275,No,True,False,False,True,False,589,False
CT1YF7E3M9,60299,32890,405646,4216,4363,13331,0,7452,4206,1135,0,1661,16278,2175,54817,High,True,False,False,True,False,593,False
CT2I5ILNJO,386108,675690,1512258,21654,0,35400,0,21439,45554,13706,50109,14195,101033,18667,321757,High,True,False,True,True,False,535,False
CT8553YB3D,77889,116834,724368,12735,0,25247,327,0,7793,1653,0,2864,23135,4135,77889,No,True,False,False,True,False,596,False
CT8N1MILIB,281577,974691,888052,14890,7408,28429,0,0,29150,6251,39857,12316,63576,14721,216598,No,True,False,False,True,False,617,False
CT8R4B2JZF,291949,604752,2043643,7817,0,27687,0,16250,27165,8381,39422,12182,55015,14616,208535,High,True,True,True,True,False,622,False
CT8SFQCNO2,169253,278058,1402382,10083,0,22816,0,0,16748,5787,0,6178,51201,8082,120895,No,True,True,False,True,False,565,False
CTAE9WUXJ2,31869,237570,31869,2265,0,8443,0,489,8796,5786,0,337,0,2856,28972,Low,True,False,False,True,False,581,False
CTAJ3WJMYR,153609,184331,691240,9556,9798,30059,0,17567,8957,1568,28073,3387,39740,4904,153609,High,True,False,True,True,False,591,False
CTBA9KUA1D,125508,460196,794884,8243,0,13488,388,0,14713,4199,0,5919,50541,7099,104590,No,True,False,False,True,False,596,False
CTBFDYL3X2,17680,170903,25537,771,0,3861,0,365,4781,1901,0,198,5997,1770,19644,Low,True,False,False,True,False,595,False
CTC1Y5OVC8,56888,865963,94814,1216,0,7908,0,586,9044,3230,16418,396,20766,3645,63209,Low,True,False,False,True,False,621,True
CTC2SK6LYP,29502,8851,188813,4177,2777,8549,128,0,2845,524,7961,1152,0,1389,29502,No,True,False,False,True,False,564,False
CTFVW8GY2W,159977,47993,399942,20506,0,29935,314,17059,10118,3531,0,4077,69536,4901,159977,High,True,False,False,True,False,596,False
CTG7CPOSFY,82531,103164,646494,8676,3150,12055,0,0,13038,3748,16994,4814,0,6301,68776,No,True,False,True,True,False,571,False
CTGZ5578XC,28511,322174,37064,1342,0,3576,0,0,4882,4056,0,176,12828,1651,28511,No,True,False,False,True,False,595,False
CTGZPM7HO0,140505,1136815,89412,5299,0,3665,0,0,33457,6128,29987,3021,38901,7274,127732,No,True,False,True,True,True,626,False
CTIC3IX93M,40312,540181,32250,2293,0,7261,0,0,7686,5962,0,288,14338,2484,40312,No,True,False,False,True,False,630,False
CTII0XKYNU,101880,138927,944704,7899,3820,14706,0,7823,14401,2649,0,5829,27881,7610,92618,High,True,False,False,True,False,547,False
CTITSROLM2,318170,2400734,1851168,9785,0,9803,0,0,79455,10069,79176,7977,73777,19203,289245,No,True,True,True,True,True,588,False
